Tx_ID,Tx_X,Tx_Y,Tx_Z,Rx_X,Rx_Y,Rx_Z,Distance_3D,LOS,Building_Height_Avg,Azimuth_Deg,Elevation_Deg,Path_Loss_dB
3,139.769781,35.68238,57.55,139.755832,35.697251,1.1,2076.025,0,65.851,133.168,1.558,114.761
2,139.760475,35.682255,40.48,139.762477,35.697558,1.97,1708.705,0,67.023,82.548,1.291,118.78
3,139.77011,35.681604,26.67,139.756322,35.695527,1.85,1983.474,1,14.306,134.72,0.717,112.02
2,139.769273,35.696957,35.73,139.768554,35.690159,1.23,758.217,0,28.687,-96.039,2.605,120.471
3,139.777931,35.681614,33.65,139.764329,35.699001,1.52,2286.83,0,24.528,128.036,0.805,121.703
3,139.775242,35.699669,39.51,139.761229,35.696355,1.51,1316.196,0,58.587,-166.693,1.654,123.27
3,139.769423,35.687167,36.12,139.764254,35.68254,1.33,694.397,1,19.703,-138.17,2.868,104.339
1,139.760245,35.686575,54.01,139.762637,35.688398,1.76,300.301,0,58.374,37.311,9.871,108.61
3,139.773387,35.681833,25.11,139.775655,35.690794,1.66,1015.758,0,28.101,75.799,1.322,120.207
1,139.767256,35.691713,47.56,139.753728,35.690588,1.86,1226.803,1,8.705,-175.248,2.133,107.744
2,139.779558,35.691718,48.25,139.773795,35.687591,1.01,694.239,1,15.118,-144.392,3.893,100.595
3,139.757425,35.689876,48.12,139.76966,35.690633,1.6,1107.163,1,10.487,3.539,2.406,106.976
2,139.75239,35.68622,43.22,139.76045,35.68186,1.99,874.077,1,12.404,-28.414,2.701,100.981
2,139.752097,35.687372,46.39,139.777573,35.693105,1.79,2383.775,0,47.728,12.682,1.072,123.592
3,139.769201,35.68641,53.37,139.755308,35.689955,1.34,1313.885,1,5.953,165.686,2.267,115.879
1,139.778178,35.688523,52.45,139.759309,35.695753,1.16,1881.64,0,44.266,159.035,1.561,116.334
3,139.750058,35.686836,26.21,139.761245,35.693868,1.43,1275.598,1,20.784,32.152,1.113,97.596
2,139.771773,35.69351,26.07,139.769434,35.682255,1.42,1267.212,1,21.927,-101.741,1.114,113.735
2,139.769712,35.685916,54.36,139.778392,35.687014,1.59,793.797,0,62.123,7.212,3.804,127.294
3,139.771969,35.687017,45.12,139.767803,35.694725,1.07,935.441,1,8.305,118.388,2.696,104.443
1,139.760662,35.688709,58.51,139.775689,35.686738,1.39,1373.495,1,20.985,-7.474,2.382,107.172
1,139.774615,35.680079,40.11,139.777149,35.691338,1.85,1271.019,1,19.347,77.314,1.724,117.402
2,139.751341,35.689842,31.19,139.763994,35.699225,1.64,1544.971,1,16.264,36.562,1.095,110.035
2,139.772663,35.685116,41.56,139.764173,35.681598,1.43,860.225,1,14.16,-157.492,2.671,100.283
1,139.758012,35.681123,40.28,139.7575,35.683806,1.31,303.857,1,22.506,100.809,7.308,91.488
3,139.764305,35.69822,43.1,139.768048,35.689612,1.28,1014.183,0,47.845,-66.503,2.361,126.902
2,139.774679,35.686448,53.28,139.753601,35.694769,1.75,2113.507,0,59.127,158.459,1.397,135.684
1,139.758141,35.688522,47.95,139.76903,35.686602,1.43,1005.629,1,23.6,-9.997,2.648,104.657
2,139.755556,35.696547,31.48,139.776787,35.682349,1.25,2479.373,1,8.439,-33.772,0.699,103.028
3,139.770439,35.683336,50.71,139.772824,35.686316,1.81,397.484,1,8.864,51.336,7.013,92.073
1,139.766002,35.697006,45.72,139.769476,35.692889,1.27,555.811,1,7.375,-49.847,4.572,97.973
2,139.765432,35.684833,45.24,139.775152,35.695851,1.06,1505.225,1,10.341,48.582,1.681,105.551
3,139.757703,35.691781,48.74,139.771894,35.69954,1.55,1542.995,1,16.377,28.669,1.752,104.311
2,139.751046,35.693714,44.74,139.76589,35.695227,1.28,1349.316,1,11.587,5.821,1.845,123.686
3,139.762308,35.6981,41.01,139.765632,35.689845,1.0,964.889,1,16.186,-68.068,2.374,111.296
3,139.753197,35.692153,47.41,139.75321,35.685852,1.5,700.853,0,53.945,-89.879,3.748,124.186
1,139.77718,35.689065,50.33,139.763032,35.69855,1.89,1654.593,1,15.619,146.158,1.677,114.676
3,139.751238,35.691445,32.9,139.765673,35.690684,1.64,1304.531,1,24.038,-3.018,1.373,100.222
2,139.76295,35.684042,42.4,139.764098,35.693776,1.02,1086.233,0,24.394,83.274,2.182,132.233
3,139.751567,35.693781,41.04,139.77328,35.689449,1.38,2016.0,1,18.413,-11.285,1.127,117.531
3,139.752866,35.683738,26.4,139.754829,35.684842,1.25,216.731,1,14.497,29.371,6.619,95.128
1,139.769766,35.691145,54.21,139.773847,35.690939,1.67,372.34,1,18.591,-2.892,8.031,108.067
3,139.769413,35.692952,38.21,139.77225,35.696798,1.46,498.988,1,16.963,53.59,4.212,87.58
3,139.750992,35.697972,27.54,139.777025,35.687666,1.17,2610.793,0,65.293,-21.596,0.579,132.413
2,139.750034,35.689004,41.03,139.761204,35.693375,1.46,1118.466,1,15.675,21.371,2.026,105.083
1,139.752365,35.695507,30.65,139.755296,35.680847,1.93,1648.782,1,19.035,-78.691,0.998,117.141
1,139.77289,35.683351,49.65,139.772759,35.698731,1.41,1707.918,0,26.937,90.488,1.618,120.64
1,139.767537,35.683124,45.01,139.767653,35.699399,1.87,1807.037,0,39.828,89.593,1.368,121.015
3,139.751144,35.690496,34.45,139.771375,35.687726,1.48,1849.916,0,43.458,-7.796,1.021,120.223
1,139.764643,35.691927,58.27,139.779902,35.689968,1.76,1393.861,0,55.502,-7.316,2.322,124.467
3,139.771361,35.692647,35.21,139.755836,35.683212,1.79,1748.338,0,53.495,-148.711,1.095,127.489
3,139.776069,35.694913,44.42,139.762332,35.683924,1.76,1738.775,1,22.218,-141.34,1.406,108.717
2,139.778021,35.685899,53.05,139.755781,35.692041,1.64,2118.499,1,8.815,164.56,1.39,112.656
2,139.759823,35.692452,42.99,139.775819,35.69254,1.95,1442.606,1,16.727,0.315,1.629,113.134
2,139.754075,35.683763,58.63,139.750509,35.686832,1.93,471.839,1,11.262,139.277,6.852,100.485
2,139.757108,35.68438,54.53,139.754057,35.687481,1.3,443.797,1,16.515,134.539,6.84,93.811
2,139.773285,35.681346,57.24,139.757436,35.690125,1.69,1730.476,0,26.76,151.019,1.838,117.611
3,139.779145,35.69494,38.04,139.77314,35.698796,1.66,691.036,1,22.813,147.295,3.014,111.367
3,139.763992,35.69014,44.19,139.768854,35.682993,1.2,907.338,1,20.721,-55.773,2.713,109.355
1,139.759161,35.684764,54.41,139.761658,35.691031,1.27,733.092,1,21.294,68.269,4.146,115.014
3,139.762876,35.691125,56.62,139.754761,35.681164,1.31,1326.93,1,15.154,-129.168,2.387,116.086
3,139.759144,35.687085,58.05,139.759648,35.689167,1.33,242.277,0,50.367,76.396,13.177,111.973
2,139.757695,35.696744,55.77,139.772303,35.687944,1.85,1640.455,1,14.341,-31.065,1.882,109.302
3,139.767813,35.690563,50.58,139.761459,35.683284,1.76,991.625,0,25.734,-131.118,2.818,128.936
2,139.750472,35.680596,25.85,139.763878,35.68328,1.81,1245.107,1,22.959,11.32,1.106,103.393
1,139.757787,35.699702,36.02,139.768259,35.689002,1.91,1517.528,1,14.191,-45.616,1.288,110.062
1,139.769841,35.681486,29.51,139.777387,35.682532,1.51,690.692,0,66.506,7.892,2.321,126.232
3,139.750962,35.693919,30.42,139.757503,35.685896,1.84,1068.525,0,40.678,-50.811,1.532,117.896
1,139.752496,35.688745,35.18,139.76344,35.681424,1.7,1278.627,0,68.111,-33.78,1.5,118.576
3,139.758802,35.684986,27.62,139.75931,35.685946,1.46,118.841,0,66.573,62.113,12.41,95.331
1,139.776334,35.693529,33.51,139.763986,35.690674,1.19,1157.893,0,62.546,-166.98,1.598,117.624
2,139.772947,35.682518,58.49,139.770894,35.694877,1.43,1385.505,1,19.334,99.43,2.358,103.367
2,139.750665,35.697165,35.92,139.764462,35.696608,1.21,1245.762,1,18.545,-2.311,1.596,106.662
2,139.765051,35.685012,30.59,139.775036,35.686757,1.29,921.263,0,30.638,9.911,1.822,116.267
2,139.758241,35.687229,50.14,139.766598,35.698776,1.28,1487.556,0,32.715,54.105,1.881,133.288
3,139.769459,35.692653,54.0,139.761573,35.684812,1.76,1124.98,1,9.455,-135.168,2.659,103.316
1,139.771647,35.680021,35.99,139.77347,35.681612,1.51,243.705,1,11.915,41.111,8.054,92.326
3,139.775886,35.689455,34.75,139.76294,35.6985,1.79,1539.919,0,20.319,145.059,1.226,121.929
2,139.764262,35.697885,33.46,139.765467,35.690796,1.88,794.932,1,22.24,-80.36,2.275,103.78
3,139.779834,35.693608,38.76,139.77984,35.687028,1.61,731.405,1,21.918,-89.942,2.908,109.652
1,139.7794,35.687758,28.05,139.773593,35.697962,1.41,1248.076,1,23.272,119.642,1.223,110.929
3,139.776465,35.693208,48.42,139.775654,35.695515,1.86,270.283,0,34.898,109.367,9.775,101.348
1,139.767246,35.698731,53.78,139.767786,35.696649,1.57,241.919,1,10.377,-75.478,12.179,77.051
3,139.76194,35.683756,48.23,139.760446,35.685847,1.86,272.296,0,23.77,125.543,9.665,116.438
1,139.760932,35.690636,39.74,139.779738,35.69747,1.27,1857.783,1,10.454,19.969,1.186,109.51
1,139.750364,35.684695,35.11,139.757321,35.692995,1.57,1115.109,1,12.682,50.033,1.723,107.004
2,139.757475,35.697084,39.33,139.776185,35.69476,1.21,1706.582,0,26.552,-7.081,1.28,130.559
1,139.771564,35.694421,39.83,139.777339,35.686248,1.7,1046.609,0,27.423,-54.755,2.087,122.735
2,139.768109,35.696022,48.31,139.774527,35.6849,1.59,1364.094,1,13.711,-60.012,1.962,97.565
2,139.777493,35.69886,57.48,139.753423,35.688164,1.56,2473.996,0,25.818,-156.04,1.295,122.462
2,139.751501,35.684646,27.47,139.775623,35.691504,1.64,2304.394,0,42.65,15.87,0.642,127.365
3,139.754658,35.680974,58.37,139.769913,35.69332,1.38,1942.393,1,6.146,38.982,1.681,114.01
3,139.773677,35.685818,56.86,139.770425,35.689959,1.19,548.081,1,6.83,128.147,5.799,99.067
3,139.760755,35.687983,29.12,139.773596,35.693977,1.81,1335.533,0,47.2,25.025,1.172,120.8
3,139.75355,35.692503,31.43,139.764716,35.694167,1.38,1023.826,1,24.958,8.473,1.681,104.057
1,139.779894,35.695954,35.91,139.758015,35.693321,1.99,1994.102,0,39.269,-173.139,0.974,130.973
1,139.773618,35.686996,44.59,139.767248,35.685022,1.48,616.157,1,15.729,-162.779,4.002,97.951
3,139.762262,35.68947,29.71,139.75326,35.688927,1.49,814.283,0,51.638,-176.546,1.985,110.683
1,139.7747,35.695709,32.01,139.770244,35.695315,1.68,405.231,1,15.595,-174.942,4.281,102.246
1,139.770418,35.684507,56.59,139.764488,35.697739,1.67,1564.063,0,25.85,114.138,2.011,134.222
2,139.773699,35.684343,28.83,139.76507,35.690023,1.18,1001.838,0,63.136,146.643,1.581,117.604
2,139.774456,35.691785,38.96,139.755575,35.699736,1.27,1917.755,0,49.328,157.164,1.126,132.402
2,139.752542,35.688721,51.71,139.751238,35.683494,1.23,594.111,1,23.792,-104.002,4.856,108.919
2,139.768689,35.698978,56.1,139.768338,35.684488,1.05,1609.682,0,43.862,-91.388,1.959,117.275
1,139.750204,35.687141,36.76,139.769765,35.689215,1.02,1778.898,0,52.173,6.053,1.151,131.412
3,139.751304,35.695191,30.76,139.764949,35.690175,1.64,1350.529,1,17.773,-20.185,1.235,110.933
1,139.777119,35.691662,50.8,139.772972,35.68849,1.5,515.967,1,8.99,-142.588,5.458,101.983
1,139.765827,35.681092,52.04,139.766911,35.688608,1.89,841.529,1,17.749,81.789,3.41,103.336
1,139.772077,35.681688,59.3,139.775446,35.689745,1.3,946.31,1,23.405,67.31,3.507,99.311
2,139.775155,35.684063,29.88,139.758644,35.686403,1.79,1511.417,0,33.622,171.933,1.065,131.596
2,139.778488,35.682863,49.83,139.757293,35.682619,1.1,1911.71,0,43.797,-179.34,1.46,131.641
2,139.776081,35.686587,39.61,139.757834,35.699122,1.82,2154.849,1,22.592,145.512,1.005,110.108
3,139.764499,35.69158,57.01,139.750916,35.6959,1.92,1316.279,0,20.884,162.358,2.397,123.3
1,139.760079,35.692047,39.27,139.777019,35.696298,1.63,1598.786,0,58.033,14.087,1.349,117.593
3,139.754635,35.691755,40.61,139.779976,35.687299,1.74,2337.747,0,37.622,-9.973,0.953,132.635
2,139.76201,35.682352,29.44,139.774496,35.688078,1.99,1293.051,1,19.063,24.634,1.216,101.076
3,139.760995,35.692005,36.23,139.762378,35.698717,1.38,756.236,1,23.378,78.357,2.639,117.437
1,139.766787,35.688195,39.03,139.760618,35.699458,1.03,1368.89,0,56.104,118.711,1.59,114.298
1,139.769965,35.698061,25.61,139.77324,35.698852,1.68,308.956,1,10.492,13.584,4.429,94.44
2,139.77935,35.69824,40.32,139.765298,35.692852,1.01,1401.272,1,18.959,-159.022,1.607,104.019
2,139.771852,35.695363,36.77,139.778184,35.684854,1.57,1299.168,1,7.255,-58.93,1.552,99.539
3,139.769312,35.694062,53.13,139.758387,35.692099,1.6,1009.996,1,11.915,-169.816,2.921,113.062
2,139.760053,35.682299,28.75,139.759715,35.691782,1.58,1053.369,0,34.896,92.043,1.477,116.626
2,139.751035,35.681694,51.61,139.779965,35.698165,1.17,3185.684,1,19.74,29.655,0.907,117.845
1,139.758644,35.696817,49.99,139.779345,35.686233,1.08,2205.646,0,43.779,-27.078,1.27,127.938
2,139.773053,35.68854,33.46,139.776556,35.684014,1.91,594.277,1,16.476,-52.271,3.039,104.69
2,139.756158,35.689027,27.91,139.762139,35.685316,1.54,679.045,1,9.964,-31.82,2.224,102.002
1,139.771366,35.696956,54.46,139.775128,35.684863,1.32,1385.53,1,5.271,-72.716,2.196,112.733
1,139.767393,35.692429,33.73,139.758502,35.692968,1.77,804.441,1,10.347,176.531,2.275,95.747
3,139.755156,35.683588,30.09,139.757643,35.696249,1.92,1423.371,0,26.743,78.887,1.134,130.102
2,139.757849,35.68422,37.57,139.766393,35.687362,1.4,846.397,0,38.542,20.19,2.446,123.429
1,139.764889,35.680128,39.03,139.775808,35.683528,1.1,1055.048,1,10.317,17.299,2.059,109.748
3,139.762551,35.694213,36.41,139.752924,35.686862,1.69,1191.754,1,24.978,-142.633,1.669,104.774
3,139.773357,35.689712,59.18,139.766959,35.690931,1.91,595.194,1,16.539,169.213,5.496,103.501
2,139.772032,35.698999,55.83,139.768292,35.69329,1.98,719.868,1,9.439,-123.226,4.278,105.642
2,139.767237,35.69428,55.55,139.767394,35.690996,1.81,368.766,1,9.058,-87.268,8.291,100.34
3,139.774668,35.682063,38.96,139.756555,35.685135,1.27,1668.76,0,27.096,170.376,1.294,119.75
1,139.76688,35.683231,58.7,139.751924,35.69836,1.36,2154.515,0,37.225,134.67,1.525,137.474
3,139.778932,35.690034,48.94,139.77685,35.688756,1.14,240.092,0,23.935,-148.451,11.261,96.862
2,139.756517,35.698497,54.12,139.767235,35.689179,1.71,1416.369,1,22.199,-41.002,2.119,108.543
1,139.771424,35.684945,42.53,139.773037,35.699348,1.17,1605.833,0,60.071,83.609,1.475,137.586
1,139.761098,35.696512,30.62,139.760933,35.697367,1.43,100.481,1,5.462,100.927,16.198,88.222
3,139.758369,35.686245,56.04,139.751275,35.696125,1.53,1270.711,1,16.226,125.679,2.456,105.819
2,139.755412,35.685398,42.02,139.757787,35.683654,1.38,291.538,1,23.338,-36.289,7.936,109.723
3,139.766575,35.698028,58.9,139.752201,35.696762,1.15,1304.613,1,23.006,-174.966,2.535,114.07
3,139.756464,35.680945,33.92,139.752347,35.689106,1.29,979.548,1,10.42,116.768,1.908,111.626
3,139.756011,35.693215,59.73,139.756434,35.684188,1.63,1004.399,1,15.039,-87.315,3.311,103.473
1,139.779716,35.680863,32.78,139.769007,35.699818,1.73,2315.102,0,36.542,119.465,0.769,133.247
1,139.774052,35.696015,37.89,139.774533,35.683441,1.61,1396.879,0,25.452,-87.811,1.487,113.751
2,139.772448,35.696588,45.79,139.774641,35.698439,1.97,288.408,0,44.528,40.169,8.64,120.354
2,139.773822,35.697867,49.27,139.778133,35.680011,1.61,2020.375,0,41.054,-76.428,1.351,136.329
3,139.779068,35.683722,50.21,139.769691,35.688758,1.23,1014.681,1,24.975,151.757,2.764,109.341
3,139.767198,35.68249,41.67,139.750596,35.680598,1.49,1512.091,1,5.331,-173.499,1.522,102.332
3,139.756607,35.690071,27.69,139.761322,35.698249,1.84,1002.71,0,67.822,60.037,1.477,123.931
2,139.775866,35.685433,42.36,139.753344,35.682518,1.33,2056.601,1,12.078,-172.626,1.143,116.617
1,139.772282,35.692126,36.71,139.773324,35.693462,1.74,178.998,1,6.658,52.048,11.057,89.263
1,139.762429,35.690275,48.02,139.753591,35.692624,1.79,839.683,1,6.791,165.114,3.152,112.607
3,139.764207,35.682897,31.38,139.753178,35.695581,1.93,1723.974,1,11.878,131.008,0.979,106.264
3,139.762338,35.694785,38.79,139.750846,35.694938,1.4,1036.721,1,14.474,179.241,2.065,104.892
3,139.777898,35.696076,58.81,139.778665,35.680649,1.26,1714.726,0,39.765,-87.154,1.922,119.31
3,139.760306,35.699261,28.11,139.773571,35.687768,1.51,1748.712,0,35.125,-40.905,0.872,128.544
2,139.778905,35.687911,46.08,139.759999,35.68645,1.99,1712.656,1,14.72,-175.583,1.475,104.417
1,139.777308,35.686755,28.17,139.761293,35.699458,1.9,2018.313,0,43.688,141.579,0.746,136.827
3,139.768916,35.683845,30.49,139.751783,35.695498,1.28,2014.916,0,38.927,145.779,0.831,117.812
2,139.767395,35.683617,46.17,139.754738,35.694159,1.2,1635.094,1,14.751,140.21,1.576,100.123
3,139.761103,35.686421,40.54,139.759344,35.688843,1.48,314.585,1,7.063,125.99,7.078,100.966
3,139.75055,35.699636,44.2,139.761636,35.697819,1.17,1020.358,0,54.409,-9.308,2.415,119.119
1,139.753829,35.681845,55.8,139.768599,35.680336,1.76,1343.32,0,39.381,-5.832,2.304,120.752
3,139.772627,35.685187,53.6,139.76051,35.684569,1.04,1095.859,1,14.753,-177.078,2.746,106.622
1,139.764146,35.68172,56.08,139.778638,35.6939,1.22,1881.035,0,66.552,40.048,1.67,130.214
1,139.754495,35.685473,46.57,139.760284,35.690168,1.02,738.956,1,18.335,39.045,3.527,112.745
1,139.757919,35.681848,42.14,139.778248,35.690676,1.23,2078.81,0,39.342,23.473,1.127,140.28
2,139.778435,35.690166,41.07,139.771896,35.688327,1.05,625.167,1,24.4,-164.291,3.663,104.747
2,139.761014,35.688767,50.89,139.776997,35.683329,1.67,1563.022,1,17.601,-18.79,1.804,109.369
1,139.77723,35.683481,43.25,139.771095,35.683324,1.57,555.038,1,10.5,-178.538,4.294,97.585
3,139.759139,35.683496,28.7,139.767058,35.68589,1.21,762.253,1,9.774,16.818,2.065,107.442
1,139.766297,35.692522,29.97,139.765272,35.689366,1.21,363.416,1,14.15,-107.978,4.525,97.706
3,139.750614,35.687742,37.5,139.75874,35.696483,1.29,1216.217,1,6.847,47.086,1.705,109.417
1,139.765656,35.681124,27.37,139.758945,35.688937,1.8,1057.753,1,14.92,130.662,1.385,117.797
3,139.769108,35.698404,33.37,139.756696,35.697956,1.15,1120.431,1,11.557,-177.933,1.647,97.716
2,139.757029,35.688099,47.97,139.761566,35.68241,1.12,753.813,1,21.597,-51.426,3.557,101.366
3,139.767368,35.691821,25.44,139.753809,35.685435,1.51,1413.181,0,28.78,-154.782,0.97,125.128
1,139.769415,35.697708,46.14,139.761628,35.68141,1.86,1940.966,0,64.871,-115.538,1.307,123.524
2,139.770607,35.688043,52.03,139.775012,35.690201,1.22,466.573,1,14.57,26.089,6.215,92.557
3,139.773292,35.696413,30.96,139.776109,35.681801,1.11,1642.018,0,59.448,-79.09,1.041,131.535
3,139.75934,35.698295,31.33,139.769285,35.695914,1.49,935.085,1,8.461,-13.466,1.828,103.101
3,139.767033,35.683481,26.01,139.757704,35.680795,1.73,892.715,1,24.38,-163.937,1.558,108.985
3,139.779447,35.69785,42.94,139.75721,35.689508,1.62,2208.436,1,6.834,-159.437,1.072,116.367
3,139.776944,35.682397,47.91,139.758338,35.688412,1.42,1806.186,1,24.065,162.083,1.475,105.633
2,139.77858,35.685503,40.99,139.765001,35.684045,1.04,1235.527,1,5.334,-173.872,1.852,97.396
2,139.761584,35.696164,38.63,139.779293,35.691737,1.3,1670.751,0,49.754,-14.036,1.28,131.553
2,139.773608,35.698014,40.9,139.753276,35.687722,1.92,2160.048,1,10.763,-153.153,1.034,121.624
2,139.768597,35.693683,52.35,139.765015,35.683959,1.22,1127.721,0,22.441,-110.221,2.596,124.147
1,139.752482,35.682097,26.17,139.770467,35.696531,1.61,2279.769,1,22.111,38.75,0.617,107.189
2,139.774719,35.69046,52.43,139.75737,35.693214,1.91,1594.496,1,23.051,170.98,1.815,116.831
3,139.770313,35.691453,48.32,139.779073,35.680243,1.49,1474.485,0,35.199,-51.992,1.819,111.545
3,139.755968,35.685637,33.45,139.760471,35.690037,1.45,635.923,1,7.116,44.337,2.881,114.529
2,139.752392,35.699826,43.37,139.777971,35.685426,1.14,2805.846,1,9.943,-29.378,0.862,109.727
3,139.775111,35.686713,26.73,139.767921,35.698302,1.98,1440.754,1,15.618,121.815,0.984,114.474
2,139.752367,35.684205,38.29,139.750122,35.694512,1.18,1162.379,0,32.533,102.287,1.829,112.659
3,139.752741,35.682203,31.09,139.759333,35.692232,1.48,1262.379,1,11.553,56.682,1.344,105.899
1,139.762822,35.68757,25.78,139.750646,35.681781,1.17,1272.194,0,35.166,-154.571,1.108,120.362
1,139.754044,35.693852,37.5,139.761444,35.698613,1.35,851.818,0,28.469,32.753,2.43,119.678
2,139.77741,35.684628,50.41,139.777976,35.682884,1.88,206.027,1,15.759,-72.025,13.255,90.372
2,139.764109,35.695391,57.24,139.773371,35.689015,1.64,1095.943,0,53.145,-34.544,2.904,120.11
2,139.767075,35.682708,48.18,139.768604,35.693621,1.01,1220.057,1,18.822,82.022,2.214,105.906
3,139.777843,35.688809,39.07,139.766157,35.689895,1.97,1061.118,1,5.893,174.691,2.003,108.586
2,139.765908,35.694047,59.98,139.761177,35.697649,1.78,587.443,1,5.539,142.713,5.658,98.631
1,139.760608,35.682706,34.9,139.756346,35.696707,2.0,1601.202,0,25.626,106.929,1.177,113.189
3,139.773915,35.691957,31.55,139.751876,35.682707,1.76,2236.609,1,5.355,-157.233,0.763,114.309
2,139.763286,35.695979,41.23,139.755704,35.692353,1.76,794.118,1,13.808,-154.436,2.845,107.16
3,139.759554,35.691911,42.67,139.760546,35.681044,1.7,1210.229,0,51.665,-84.787,1.939,116.585
3,139.771697,35.690229,37.42,139.7656,35.694412,1.42,720.38,0,62.149,145.552,2.861,115.394
2,139.774048,35.696766,49.34,139.756132,35.69472,1.31,1631.631,1,11.738,-173.486,1.686,117.425
3,139.773751,35.699708,31.44,139.77923,35.68689,1.53,1506.42,1,6.172,-66.859,1.137,113.337
1,139.77933,35.683626,42.86,139.752306,35.695732,1.18,2782.818,0,50.171,155.87,0.858,126.785
1,139.7736,35.693827,42.5,139.752844,35.693054,1.72,1873.55,1,20.442,-177.868,1.247,102.931
3,139.773098,35.681613,53.83,139.770478,35.690081,2.0,970.546,1,19.489,107.192,3.057,105.531
2,139.775725,35.680857,57.44,139.772652,35.689105,1.6,958.223,1,10.723,110.431,3.335,96.39
3,139.750006,35.685616,48.21,139.779174,35.682183,1.86,2657.593,0,45.142,-6.714,0.999,120.376
1,139.760873,35.699418,35.69,139.765913,35.690622,1.17,1077.481,1,12.127,-60.187,1.835,102.847
3,139.772128,35.691044,49.14,139.754978,35.683122,1.83,1779.297,1,14.68,-155.207,1.523,111.206
